ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005006054756352,https://ae-pic-a1.aliexpress-media.com/kf/S320cdd898a7341fbbac114f94305c86cI.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/237464719/p/1/e/6/t/10301/1100174219814.mp4,1/10Pcs Mini USB Night Light Warm White Eye Protection Book Reading Light USB Plug Computer Mobile Power Charging LED Night Lamp,USD 2.31,USD 0.71,69%,USD,3.0,USD 0.02,3.0,USD 0.02,6303,94.5%,https://s.click.aliexpress.com/e/_c3AtzfRx,,,,,,
1005005691551583,https://ae-pic-a1.aliexpress-media.com/kf/S2f6e009f019a4939bf1613806dbd87e00.jpg,,SATA to USB 3.0 / 2.0 Cable Up to 6 Gbps for 2.5 Inch External HDD SSD Hard Drive SATA 3 22 Pin Adapter USB 3.0 to Sata III Cord,USD 6.15,USD 2.27,63%,USD,3.0,USD 0.07,3.0,USD 0.07,33232,93.5%,https://s.click.aliexpress.com/e/_c4X0kPJ3,,,,,,
1005006989225207,https://ae-pic-a1.aliexpress-media.com/kf/Sf359c29a35b74455ba335ab9c0a7bb09H.jpg,,UTHAI 2.5-inch SSD Solid State Mechanical Serial Port SATA Toolless Micro Interface USB 3.0 External Mobile Hard Disk Case,USD 7.40,USD 3.62,51%,USD,3.0,USD 0.11,3.0,USD 0.11,551,95.0%,https://s.click.aliexpress.com/e/_c4P9bzHR,,,,,,
1005006412847837,https://ae-pic-a1.aliexpress-media.com/kf/S6e3416ec69754c9abbd97b07b4078cbfd.png,,Wireless WiFi Repeater 300Mbps WiFi Extender Amplifier Booster Router 802.11N WPS Long Range 7 Status Light WiFi Repeater for PC,USD 9.72,USD 4.71,51%,USD,7.0,USD 0.33,7.0,USD 0.33,4377,90.3%,https://s.click.aliexpress.com/e/_c3b4ycoh,,,,,,
1005007118537015,https://ae-pic-a1.aliexpress-media.com/kf/S6298d26d0d1543689d8bc7af45e93800b.jpg,,Small Capacity Memory Card 64M 128M 256M 512M TF Card TF Card for Camera Mobile Phone,USD 3.48,USD 1.74,50%,USD,3.0,USD 0.05,3.0,USD 0.05,43795,87.7%,https://s.click.aliexpress.com/e/_c3dWtOAl,,,,,,
1005008512061091,https://ae-pic-a1.aliexpress-media.com/kf/Sb410e0a24d6244049172ba462810af51M.jpg,,Kebidumei 1200/300Mbps Wifi Repeater Amplifier 2.4G 5G Network Expander Range Extender WiFi Signal Booster Wireless Wi-Fi Router,USD 13.60,USD 6.67,51%,USD,7.0,USD 0.47,7.0,USD 0.47,6709,86.5%,https://s.click.aliexpress.com/e/_c4rqbYXX,,,,,,
1005008556395000,https://ae-pic-a1.aliexpress-media.com/kf/Sb983b337e8ad4f408ea391394f26ac53t.jpg,,US Layout Keyboard for LENOVO IBM ThinkPad X240 X260 X230S X270 A275 01AV540 04Y0948 04Y0967,USD 10.67,USD 10.67,0%,USD,8.0,USD 0.85,7.0,USD 0.75,14,100.0%,https://s.click.aliexpress.com/e/_c4oyjVHn,,,,,,
1005007634237816,https://ae-pic-a1.aliexpress-media.com/kf/S541a530f99ea4a9ba33d772c5375754fP.jpg,,HDMI-compatible Dummy Plug Virtual Monitor EDID Display Emulator Adapter Support 4K@60Hz 1080@120Hz for Graphics Card BTC Mining,USD 1.70,USD 1.70,0%,USD,10.0,USD 0.17,3.0,USD 0.05,749,91.5%,https://s.click.aliexpress.com/e/_c3WPt7zB,,,,,,
1005006924641101,https://ae-pic-a1.aliexpress-media.com/kf/S732bb4d6b93d4e4a8ebbaa62d6b38bf7u.jpg,,4G LTE Wireless USB Dongle Mobile Broadband 150Mbps Modem Stick 4G Sim Card Wireless Router Home Office Wireless WiFi Adapter,USD 23.18,USD 11.57,50%,USD,7.0,USD 0.81,7.0,USD 0.81,3053,90.7%,https://s.click.aliexpress.com/e/_c2w24C4Z,,,,,,
1005008154165259,https://ae-pic-a1.aliexpress-media.com/kf/S41d8f2a6fe6349d0b21c877ee9008f7ep.jpg,,Razer Purgatory Viper Standard Edition 6400DPI Wired Gaming Mouse Brand Merchandise Birthday Gift Graduation Wholesale,USD 24.74,USD 12.86,48%,USD,3.0,USD 0.39,3.0,USD 0.39,4143,87.0%,https://s.click.aliexpress.com/e/_c4LnUiTf,,,,,,
1005005939818695,https://ae-pic-a1.aliexpress-media.com/kf/Sc52fb4a2b21248f4946b4760387262e8c.jpg,,Usb Sata Cable Sata 3 To Usb 3.0 Adapter Computer Cables Connectors Usb Sata Adapter Cable Support 2.5 Inches Ssd Hdd Hard Drive,USD 3.40,USD 3.40,0%,USD,3.0,USD 0.10,3.0,USD 0.10,145,94.0%,https://s.click.aliexpress.com/e/_c4KV9Kff,,,,,,
1005007598402859,https://ae-pic-a1.aliexpress-media.com/kf/Sde2cf24fcf524f18933ee8d45d38c8e0e.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2669619662/p/1/e/6/t/10301/1100217467246.mp4,UPSIREN UF-1 PRISM 4 PRO Computer Chassis Fan 12cm ARGB 4 Pin PWM Quiet Cooling Fan 12V Large Air Volume 45.2CFM/600-1500RPM,USD 5.98,USD 5.98,0%,USD,7.0,USD 0.42,7.0,USD 0.42,4658,95.8%,https://s.click.aliexpress.com/e/_c37G5YqH,,,,,,
1005008802537959,https://ae-pic-a1.aliexpress-media.com/kf/Sbe0768d7f8784e5ba1433470d45923a4h.jpg,,Transfer Belt for Konica Minolta Bizhub C224 C364 C258 C368 C284 C308 C454 C458 C658 C250i C300i C360i C450i C550i C650i C750i,USD 74.35,USD 37.18,50%,USD,7.0,USD 2.60,7.0,USD 2.60,204,93.9%,https://s.click.aliexpress.com/e/_c4nnjJ1n,,,,,,
32972863958,https://ae-pic-a1.aliexpress-media.com/kf/S229eeedbe95d4057b5d01c11e439e05b3.jpg,,COMFAST 1200M MT7612U USB WiFi Dual Band 5G/ 2.4G Wifi Adapter Antenna Dongle LAN Adaptador Windows /Linux Desktop/Laptop/PC,USD 15.15,USD 15.15,0%,USD,7.0,USD 1.06,7.0,USD 1.06,512,90.6%,https://s.click.aliexpress.com/e/_c4cEnTtP,,,,,,
1005007244139650,https://ae-pic-a1.aliexpress-media.com/kf/See1847f1343c4b27afb678e3b2fd6664A.jpg,,8 in 2 USB +Type C HUB Docking Station with 3.5mm Audio Jack Adapter for Micro SD Card Reader Laptop Tablet Phone Disk Converter,USD 7.83,USD 2.66,66%,USD,3.0,USD 0.08,3.0,USD 0.08,41485,94.4%,https://s.click.aliexpress.com/e/_c3XTb92t,,,,,,
